msg_id,guild,channel,author,is_bot,msg_type,created_at_vn,reply_to,mentions_bot,n_attachments,n_chars,content
M81171,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 21:00,M89624,False,0,860,"Chào bạn nè! Về hạn nộp bài tập **L3-L4** của **Khóa 4 - Phase 1**, hiện tại mình không có thông tin ngày giờ cụ thể trong dữ liệu trực tiếp của mình.

Để không bị lỡ deadline và có thông tin chính xác nhất, bạn hãy kiểm tra nhanh tại 2 nơi này nhé:

1.  **Kênh `#thông-báo-chung`** (nằm trong mục **LỚP HỌC - KHOÁ 4**): Đây là nơi các giảng viên và trợ giảng (TA) cập nhật slide bài giảng, link lab và các lời nhắc quan trọng về thời hạn nộp bài.
2.  **Nền tảng [vlearn.dev](https://vlearn.dev)**: Bạn đăng nhập vào tài khoản học viên của mình, chọn đúng khóa học để xem chi tiết yêu cầu bài tập và thời gian đóng cổng nộp bài nha.

Nếu bạn đã kiểm tra cả hai nơi mà vẫn chưa rõ, hãy nhắn tin hỏi trực tiếp các bạn **Trợ giảng (TA)** trong lớp hoặc tag **@Vlearn Admin** để được hỗ trợ nhanh nhất nhé!

Chúc bạn hoàn thành bài tập thật tốt và đúng hạn nha! 💪✨"
M21653,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 21:01,M54287,False,0,100,"[@role]

Câu này mình chưa đủ thông tin để trả lời chuẩn, mình xin phép nhờ Mod hỗ trợ bạn ngay nha!"
M18313,K4-L3-4,channel_11,D8976,False,message,2026-09-14 21:03,,False,0,52,"*Để thời gian trả lời~*
Cái gì bất ngờ sẽ thú zị hơn"
M55373,K4-L3-4,channel_11,D8976,False,message,2026-09-14 21:03,,False,0,9,[:emoji:]
M78882,K4-L3-4,channel_10,D1770,False,message,2026-09-14 21:18,,True,0,60,[@BOT] khóa học lv3-lv4 khóa 4 có những track chuyên sâu nào
M91098,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 21:18,M78882,False,0,461,"Chào bạn! Hiện tại Khóa 4 đang tập trung hoạt động trong danh mục **LỚP HỌC - KHOÁ 4**.

Về các track chuyên sâu (Level 3-4), hiện tại Forum lớp chuyên sâu vẫn chưa có topic hướng dẫn hay nội dung cụ thể đâu nè. Chúng mình cần đợi Ban Tổ Chức (BTC) mở và có thông báo chính thức nhé.

Để cập nhật thông tin nhanh nhất về các track này, bạn hãy theo dõi sát sao kênh:
📢 **[thông-báo-lớp-học]([link:discord.com])**

Nếu cần hỗ trợ gì thêm, bạn cứ nhắn mình nha! ✨"
M34860,K4-L3-4,channel_10,D6805,False,message,2026-09-14 21:26,,True,0,55,[@BOT] trong các buổi mentor-duty thì nhóm phải làm gì?
M45500,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 21:26,M34860,False,0,903,"Chào bạn nha! 👋 Trong các buổi **mentor-duty**, nhóm mình cần thực hiện báo cáo tiến độ để các Mentor nắm bắt tình hình và hỗ trợ kịp thời nè.

Cụ thể, nhóm bạn cần sử dụng lệnh sau trên Discord:
`/mentor-duty submit`

Khi gõ lệnh, bạn hãy điền đầy đủ các thông tin:
*   **done**: Những phần việc mà nhóm đã hoàn thành xong.
*   **doing**: Những việc nhóm đang thực hiện.
*   **blocked**: Những khó khăn, vướng mắc mà nhóm đang gặp phải và cần giúp đỡ.
*   **link**: Link dẫn đến sản phẩm, code hoặc tài liệu minh chứng.
*   **questions**: Các câu hỏi cụ thể dành cho Mentor.

✨ **Lưu ý quan trọng về XP:**
Nhóm mình nên hoàn thành và nộp báo cáo **trước 12h00** của buổi mentor-duty đó để được cộng điểm XP nhé! Nếu nộp sau khung giờ này, hệ thống vẫn ghi nhận báo cáo nhưng nhóm sẽ không được cộng XP đâu nè.

Chúc nhóm bạn có một buổi mentor-duty thật hiệu quả và giải quyết được mọi ""blocker"" nha! 🚀"
M22848,K4-L3-4,channel_11,D4013,False,message,2026-09-14 21:37,,False,0,183,Các anh chị lab coach cho em hỏi một số đề tài về xử lý ảnh/video từ camera thì sản phẩm có cần phải có thiết bị phần cứng camera không hay chỉ cần tải ảnh/video lên app xử lý thôi ạ.
M82926,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 21:37,M90646,False,0,95,bạn có thể gõ lệnh /topic available để xem các chủ đề còn lại và /topic pick để chọn chủ đề nhé
M90646,K4-L3-4,channel_10,D0614,False,message,2026-09-14 21:37,,True,0,93,[@BOT] làm thế nào để biết được là chủ đề nào đã được chọn và đăng ký chủ đề cho nhóm ở đâu ?
M20411,K4-L3-4,channel_10,D0614,False,message,2026-09-14 21:40,,True,0,61,[@BOT] tôi chưa nhận thẻ sinh viên thì liên hệ ai để nhận đây
M33335,K4-L3-4,channel_11,D6509,False,message,2026-09-14 21:40,,False,0,358,"Mọi người cho em hỏi một chút ạ:
Phần dataset là do BTC cung cấp hay chúng em sẽ tự tìm ạ em có đọc thấy là có thể sử dụng cả dữ liệu mô phỏng nên không nắm được phần này mình có yêu cầu cụ thể nào không ạ?
Với một số phần liên quan đến phần cứng như chuông, robot,... thì BTC có hỗ trợ thiết bị/phần cứng hay chúng em sẽ tự chuẩn bị ạ
Em cảm ơn mọi người ạ!"
M51071,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 21:41,M20411,False,0,795,"Chào bạn! Nếu bạn chưa nhận được thẻ sinh viên (hoặc thẻ thành viên của chương trình), bạn có thể thực hiện các bước sau để được hỗ trợ kiểm tra nhé:

1.  **Tạo Ticket hỗ trợ:** Đây là cách nhanh nhất và chính thức nhất. Bạn hãy truy cập vào kênh **#ticket-support** (hoặc click vào link này: [Kênh tạo ticket]([link:discord.com])) và dùng lệnh:
    ` /ticket create `
    Sau đó, bạn chọn đúng loại vấn đề (ví dụ: Membership/General) để hệ thống mở một thread riêng. Bạn hãy nhắn thông tin của mình vào đó để Ban tổ chức kiểm tra giúp bạn nha.

2.  **Liên hệ trực tiếp:** Nếu cần trao đổi nhanh về các vấn đề thủ tục, bạn có thể nhắn tin hoặc tag các anh chị **@Mod** để được hướng dẫn cụ thể hơn.

Bạn yên tâm là Ban tổ chức sẽ hỗ trợ để bạn sớm có thẻ ""xịn"" để đồng hành cùng cộng đồng nhé! ✨"
M76256,K4-L3-4,channel_11,D3694,False,reply,2026-09-14 21:41,M33335,False,0,116,"Như thông tin trước đó có chia sẻ trong buổi ws thì BTC không cung cấp data, thiết bị,.... nhé, team phải tự chủ nha"
M03224,K4-L3-4,channel_11,D3694,False,message,2026-09-14 21:42,,False,0,162,"Cho nên cân nhắc phù hợp với khả năng của team mà chọn đề tài nhé, time vẫn còn dài nên không vội, suy nghĩ kĩ, phân tích khảo sát đánh giá ròi hãy đăng kí đề tài"
M16663,K4-L3-4,channel_10,D3856,False,message,2026-09-14 21:44,,True,0,127,[@BOT] nhóm tôi muốn xây dựng ý tưởng dự án nhưng không theo project bank thì làm thế nào để xét duyệt dự án ngoài project bank
M31822,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 21:44,M16663,False,0,841,"Chào bạn! Nếu nhóm bạn muốn thực hiện dự án ngoài Project Bank, bạn cần gửi đề xuất để BTC xét duyệt thông qua hệ thống Ticket nhé.

Cách làm cụ thể như sau:

*   **Bước 1:** Truy cập vào kênh **Tickets** tại đây: [Kênh Tickets]([link:discord.com]).
*   **Bước 2:** Sử dụng lệnh `/ticket create`.
*   **Bước 3:** Khi chọn `type`, bạn hãy chọn đúng mục `new-topic` (tương ứng với kênh `#đề-xuất-đề-tài-mới`).
*   **Bước 4:** Trong ticket, bạn hãy gửi kèm mô tả chi tiết về bài toán hoặc ý tưởng dự án mà nhóm muốn thực hiện.

**Lưu ý nhỏ:** 
*   Mỗi đề xuất đề tài mới cần được tạo thành một ticket riêng biệt. 
*   Sau khi tạo, hệ thống sẽ mở một thread để nhóm bạn trao đổi trực tiếp với BTC về việc xét duyệt dự án ngay trong đó.

Chúc nhóm bạn có một dự án thật xịn xò và ""build"" thật cháy nha! Nếu có thắc mắc gì thêm, cứ hỏi mình nhé. ✨"
M21700,K4-L3-4,channel_10,D2323,False,message,2026-09-14 21:57,,False,0,44,tôi muốn đề xuất đề tài mới thì phải làm sao
M74296,K4-L3-4,channel_10,D2323,False,message,2026-09-14 21:57,,True,0,51,[@BOT] tôi muốn đề xuất đề tài mới thì phải làm sao
M90911,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 21:57,M74296,False,0,37,bạn gõ /topic pick để chọn đề tài nha
M57008,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:00,M22848,False,0,70,"Làm cách nào cũng được nha, miễn ra kết quả tốt nhất là được [:emoji:]"
M80040,K4-L3-4,channel_11,D8976,False,message,2026-09-14 22:01,,False,0,112,"Cái gì khó quá thì mình phải cố, cố không được thì mình bỏ qua. Còn cái gì trong khả năng thì phải làm bằng hết."
M84299,K4-L3-4,channel_11,D8976,False,message,2026-09-14 22:01,,False,0,54,"Đừng cố quá để rồi quá cố, nhớ lời các cụ dạy là được."
M90244,K4-L3-4,channel_10,D9617,False,reply,2026-09-14 22:01,M21700,False,0,48,Ngay ở trên có bạn cùng câu hỏi luôn kìa [HV] :3
M38917,K4-L3-4,channel_11,D2938,False,message,2026-09-14 22:06,,False,1,31,em tưởng hạn 12h trưa mai chứ ạ
M81526,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:07,M38917,False,0,173,"Bot vẫn trong quá trình phát triển nha, thời gian mặc định sẽ là 12 giờ đêm cùng ngày. Thời gian thực tế các bạn follow up theo hướng dẫn thực tế của Lab Coach trên lớp nhé."
M54911,K4-L3-4,channel_10,D9082,False,message,2026-09-14 22:08,,True,0,32,[@BOT]  cách đăng kí đề tài nhóm
M65865,K4-L3-4,channel_11,D1138,False,message,2026-09-14 22:08,,False,0,219,"em muốn hỏi về doanh nghiệp sau này bản thân aim, có phải đề tài thuộc doanh nghiệp đó thì khả năng được cử đi thực tập tại đó sẽ cao hơn ko ạ, và tiêu chí để được apply vào doanh nghiệp đó phụ thuộc vào các yếu tố gì ạ"
M91232,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 22:08,M54911,False,0,37,bạn gõ /topic pick để chọn đề tài nha
M89407,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 22:09,M99246,False,0,80,Bài Lab trên lớp sẽ được chấm sau khi hết deadline thường là 23:59 cùng ngày nhé
M99246,K4-L3-4,channel_10,D5284,False,message,2026-09-14 22:09,,True,0,66,[@BOT] Cách xem mình đã được công nhận hoàn thành bài lab hay chưa
M46898,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:10,M65865,False,0,178,"Dựa vào nhiều yếu tố lắm nha, project chỉ là một phần rất nhỏ thôi. Còn tiêu chí đánh giá thì không có thông tin và công tiết lộ được nè. Bạn chỉ cần cố gắng hết sức là được nha."
M44168,K4-L3-4,channel_11,D1138,False,message,2026-09-14 22:11,,False,0,176,"em hỏi thêm là khi apply vào doanh nghiệp hoặc được phân phôi vào doanh nghiệp sẽ dựa trên CV, bản CV này là từ đầu khóa nộp lên hệ thống hay đến khi đó sẽ viết lại 1 CV khác ạ"
M52891,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:13,M44168,False,0,78,CV gửi doanh nghiệp và CV gửi để tham gia chương trình là 2 cái khác nhau nha.
M79892,K4-L3-4,channel_11,D1138,False,message,2026-09-14 22:13,,False,0,10,e cảm ơn ạ
M17366,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 22:16,M40490,False,0,95,Khung giờ nộp daily hàng ngày là từ 0h-10h sáng nhé. Nộp muộn vẫn được ghi nhận nhưng không +XP
M40490,K4-L3-4,channel_10,D6667,False,message,2026-09-14 22:16,,True,0,90,[@BOT] tôi muốn nộp daily standup bây giờ được không hay phải để sang sáng hôm sau mới nộp
M04968,K4-L3-4,channel_10,D0010,False,message,2026-09-14 22:21,,True,0,94,[@BOT]  xin hỗ trợ xác nhận cộng điểm trên lớp ở đâu ạ. Vlearn đóng lớp không tạo yêu cầu được
M73803,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 22:21,M04968,False,0,196,"Bạn muốn hỏi về việc cộng điểm trên lớp Vlearn hay về việc đóng lớp và không tạo yêu cầu ạ?

1. Cộng điểm trên lớp Vlearn
2. Vlearn đóng lớp không tạo yêu cầu

Hoặc bạn mô tả rõ hơn giúp mình nhé!"
M54767,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 22:22,M63113,False,0,756,"Về vấn đề **Vlearn đóng lớp và không tạo được yêu cầu**, bạn thực hiện theo các hướng dẫn sau để được hỗ trợ nhé:

1.  **Liên hệ hỗ trợ trên Discord:** Bạn hãy gửi thắc mắc vào kênh [**#vlearn-support**]([link:discord.com]) hoặc nhắn tin trực tiếp cho **@Vlearn Admin** để báo về tình trạng lớp học bị đóng nhé.
2.  **Vấn đề về điểm danh/tài khoản:** Nếu việc không tạo được yêu cầu liên quan đến lỗi đăng nhập hoặc điểm danh bằng tài khoản VinUni, bạn hãy gửi email tới: `[EMAIL]`.
3.  **Lưu ý về điểm số:** Các hoạt động cộng điểm trên lớp (offline) sẽ do phía giảng viên và Vlearn quản lý, không liên quan đến điểm XP của hoạt động Build đâu nè.

Bạn thử kiểm tra lại và nhắn tin cho **@Vlearn Admin** xem sao nhé! Chúc bạn sớm giải quyết được vấn đề. ✨"
M63113,K4-L3-4,channel_10,D0010,False,reply,2026-09-14 22:22,M73803,True,0,1,2
M74820,K4-L3-4,channel_11,D4411,False,message,2026-09-14 22:23,,False,1,35,lớp tối mai mới học lab 4 thì sao ạ
M96721,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:24,M81526,False,0,50,[@D4411] bạn tham khảo thông tin này của mình nhé.
M54069,K4-L3-4,channel_10,D6670,False,message,2026-09-14 22:25,,True,0,37,"[@BOT] AI log là gì, làm sao để setup"
M88813,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 22:25,M54069,False,0,916,"Trong chương trình Build Phase bạn cần setup AI Log để tự động submit prompt:
1. Tạo API Keys tại https://phoenix.note.transformerlabs.ai/api-keys
2. Clone Repo của team trong Org: github.com/AI20K-Build-Phase-Cohort-4
3. Đọc README.md hướng dẫn và làm theo từng bước
4. Kiểm tra [ai-log] Submitted khi push code hoặc kiểm tra API Key last used trên dashboard ở bước 1.
5. Kiểm tra AI Logs đã submit tại: [AI Logs | Phoenix](https://phoenix.note.transformerlabs.ai/ai-logs)

Video hướng dẫn chi tiết xem tại: [Hướng dẫn setup AI Log Hook](https://drive.google.com/file/d/1q8P0gRA4yBq4t9kZ_nQxYvkoIKF5ebtH/view?usp=sharing)

- Setup AI Log càng sớm càng tốt (ngay tuần 1)
- Đảm bảo log đầy đủ các phiên prompt từ đầu chương trình đến Demo Day

Nếu bạn chưa được invite vào nền tảng hãy đăng nhập tài khoản tại: [Join phoenix](https://phoenix.note.transformerlabs.ai/invite/ACqrVitaAoZmuK-v1x_no2fl53zpfLKjixOp8wPvJVU)"
M77092,K4-L3-4,channel_10,BOT,True,reply,2026-09-14 22:39,M91245,False,0,1150,"Chào bạn! Ngoài việc ""cày rank"" cho oai trên Discord, điểm XP trong cộng đồng **AI20K Build Phase** còn có những ý nghĩa cực kỳ quan trọng khác nè:

*   **Ghi nhận đóng góp thực tế (Contribution Tracking):** XP không chỉ đến từ việc chat, mà phần lớn đến từ việc bạn thực hiện các `commit` và `merge Pull Request` trên GitHub. Bạn có thể theo dõi ""dấu vết"" này tại kênh `#feed`. Đây là minh chứng rõ nhất cho kỹ năng và sự chăm chỉ ""build"" của bạn đó!
*   **Đánh giá sự tích cực:** XP và Level thể hiện mức độ tương tác và đóng góp của bạn cho cộng đồng. Những thành viên có XP cao thường là những ""Builder"" năng nổ, dễ dàng kết nối và hỗ trợ các thành viên khác.
*   **Cơ hội nhận quyền lợi:** Thông thường, các thành viên tích cực (thể hiện qua XP/Rank) sẽ có cơ hội được ưu tiên tham gia các workshop giới hạn, các chương trình đặc biệt hoặc nhận được sự hỗ trợ sát sao hơn từ các Mentor và Ban Tổ Chức (tùy theo thông báo cụ thể của từng giai đoạn).

Bạn có thể dùng lệnh `/rank` để xem ""gia tài"" XP của mình hoặc gõ `/leaderboard users` để xem mình đang đứng đâu trên ""bảng vàng"" nhé! 🚀

Chúc bạn ""build"" hăng say và tích được thật nhiều XP nha!"
